league,team_id,team_name,competition_key,competition_type,competition_phase,phase_table_scope,matches_played,wins,draws,losses,goals_for,goals_against,goal_diff,points,points_per_match,league_rank_points,home_matches,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,home_points,away_matches,away_wins,away_draws,away_losses,away_goals_for,away_goals_against,away_points,possession_share,pass_accuracy,passes_per_match,shots_per_match,shots_conceded_per_match,goals_per_match,goals_conceded_per_match,shot_conversion,shot_conversion_against,key_passes_per_match,ppda_proxy,progressive_passes_pm,passes_into_final_third_pm,long_balls_pm,crosses_pm,dribbles_pm,aerials_won_pm,ball_recoveries_pm,possession_won_final_third_pm,touches_final_third_pm,penalty_area_touches_pm,long_ball_share,forward_pass_pct,aerial_win_rate,ball_winning_height,squad_size,age_weighted,age_median,market_value_total_eur,market_value_median_eur,team_strength_z,team_rating,global_rank,league_rank_rating,rating_DEF,rating_FB,rating_MID,rating_WING,rating_FW,qualified_players,rating_coverage,low_coverage,perf_delta_rank,club_elo
Premier_League,174,Nottingham Forest,Premier_League,domestic_league,regular_season,regular_season,37,10,11,16,45,51,-6,41,1.1081081081081081,16,19,4,8,7,20,23,20,18,6,3,9,25,28,21,0.4745703440652803,0.7917850378787878,456.64864864864865,12.54054054054054,13.135135135135135,1.2162162162162162,1.3783783783783783,0.09698275862068965,0.10493827160493827,9.162162162162161,21.131739005298183,65.43243243243244,31.783783783783782,64.48648648648648,22.027027027027028,7.351351351351352,14.0,42.729729729729726,3.864864864864865,157.24324324324326,31.0,0.14121685606060605,0.4502249053030303,0.4709090909090909,36.50730277185501,23,25.482760571347757,25.0,565000000.0,18000000.0,1.4876369495967379,94.21052631578948,12,9,85.7396671105193,91.6840745633348,90.65009464319516,89.9021181887951,86.85502404454569,23,0.9938158819395643,False,7,1767.03259277
Premier_League,162,Crystal Palace,Premier_League,domestic_league,regular_season,regular_season,38,11,12,15,41,51,-10,45,1.1842105263157894,15,19,4,9,6,19,23,21,19,7,3,9,22,28,24,0.4594472013973508,0.7613302302792748,429.6842105263158,11.68421052631579,11.736842105263158,1.0789473684210527,1.3421052631578947,0.09234234234234234,0.11434977578475336,7.842105263157895,19.737785276612023,54.76315789473684,26.973684210526315,68.28947368421052,16.13157894736842,4.052631578947368,19.026315789473685,39.94736842105263,3.1315789473684212,128.07894736842104,35.8421052631579,0.15892944634982853,0.43434590886820185,0.48296593186372744,37.4160480349345,19,25.985582162116852,25.0,506300000.0,25000000.0,1.3810434329981098,93.6842105263158,13,10,96.24254527813713,85.38625399593143,85.35526639975363,44.17173913043479,83.5,19,0.9748318034483698,False,5,1799.60217285
Premier_League,170,Fulham,Premier_League,domestic_league,regular_season,regular_season,38,15,7,16,47,51,-4,52,1.368421052631579,11,19,11,2,6,30,20,35,19,4,5,10,17,31,17,0.5173348561764365,0.818904863872744,516.1578947368421,12.81578947368421,11.894736842105264,1.236842105263158,1.3421052631578947,0.09650924024640657,0.11283185840707964,9.236842105263158,19.937491334704685,59.973684210526315,32.0,61.31578947368421,18.263157894736842,6.078947368421052,14.263157894736842,38.78947368421053,2.526315789473684,147.73684210526315,34.5,0.11879269909248497,0.46385235036198635,0.5051258154706431,36.57633333333333,21,27.648170398689242,28.0,349500000.0,20000000.0,1.3750553094024478,93.15789473684211,14,11,91.89830641985033,91.54114159658073,81.85072213643383,89.81950953678474,94.3867391943546,21,1.0,False,0,1809.49279785
Ligue_1,304,PSG,Ligue_1,domestic_league,regular_season,regular_season,34,24,4,6,74,29,45,76,2.235294117647059,1,17,13,2,2,41,12,41,17,11,2,4,33,17,35,0.6846485145456644,0.900647111248886,759.0294117647059,17.735294117647058,8.823529411764707,2.176470588235294,0.8529411764705882,0.12271973466003316,0.09666666666666666,14.352941176470589,16.62529111523086,94.26470588235294,58.88235294117647,52.794117647058826,15.058823529411764,9.529411764705882,8.0,45.529411764705884,5.794117647058823,251.38235294117646,45.23529411764706,0.06955477196109583,0.483899717131011,0.5151515151515151,41.321337047353765,21,24.021151772689795,24.0,1105500000.0,40000000.0,1.323245230290985,92.63157894736842,15,1,87.85208771402823,80.10426452410384,86.03992098970787,94.0069424964937,90.98597857838364,21,0.9768291927389877,False,0,1968.61633301
Premier_League,30,Tottenham,Premier_League,domestic_league,regular_season,regular_season,38,10,11,17,48,57,-9,41,1.0789473684210527,17,19,3,6,10,22,31,15,19,7,5,7,26,26,26,0.5038724698565208,0.7907190972422131,457.07894736842104,11.473684210526315,12.31578947368421,1.263157894736842,1.5,0.11009174311926606,0.12179487179487179,8.236842105263158,17.101194373337528,57.473684210526315,28.57894736842105,63.473684210526315,20.42105263157895,9.473684210526315,15.078947368421053,43.05263157894737,3.9473684210526314,146.89473684210526,35.81578947368421,0.13886809833611607,0.44297311301744485,0.47044334975369456,37.833196930946286,22,25.108823283897717,25.0,609000000.0,29000000.0,1.300588285965528,92.10526315789474,16,12,79.81451529289788,91.09875250932035,75.48574496857847,91.77735715965201,84.58033898305085,22,0.9765236529630736,False,5,1803.93261719
Bundesliga,7614,RBL,Bundesliga,domestic_league,regular_season,regular_season,34,20,5,9,66,47,19,65,1.911764705882353,3,17,12,2,3,40,20,38,17,8,3,6,26,27,27,0.5371679932325396,0.8297618401779417,542.1470588235294,15.823529411764707,12.205882352941176,1.9411764705882353,1.3823529411764706,0.12267657992565056,0.11325301204819277,12.470588235294118,20.70466347797416,65.94117647058823,34.6764705882353,58.44117647058823,16.764705882352942,11.0,13.411764705882353,45.61764705882353,3.9411764705882355,168.76470588235293,43.588235294117645,0.10779580100905983,0.47404112190093856,0.48717948717948717,38.006070460704606,20,24.801120448179272,22.5,402000000.0,19000000.0,1.2302805338644627,91.57894736842105,17,2,84.64330109402252,92.1872004946669,68.96947914461148,90.28084046692608,91.39344209852848,20,0.9783833718244803,False,1,1760.5579834
Serie_A,87,Juventus,Serie_A,domestic_league,regular_season,regular_season,38,19,12,7,61,34,27,69,1.8157894736842106,6,19,10,7,2,35,16,37,19,9,5,5,26,18,32,0.5737910856494826,0.8447245564892624,563.6842105263158,16.86842105263158,10.263157894736842,1.605263157894737,0.8947368421052632,0.09516380655226209,0.08717948717948718,12.81578947368421,19.47832582710579,77.94736842105263,42.05263157894737,58.10526315789474,19.68421052631579,8.0,12.421052631578947,43.578947368421055,4.868421052631579,203.68421052631578,45.31578947368421,0.1030812324929972,0.4756769374416433,0.5080731969860065,38.768700683850604,20,26.089875053856098,26.0,518500000.0,26500000.0,1.2245166990803757,91.05263157894737,18,2,83.04700768297614,88.06181818181818,88.83223008990373,97.95941422594143,84.5118309859155,20,0.9633103677264049,False,4,1819.40539551
Ligue_1,309,Lens,Ligue_1,domestic_league,regular_season,regular_season,34,22,4,8,66,35,31,70,2.0588235294117645,2,17,14,0,3,35,13,42,17,8,4,5,31,22,28,0.5095572772716487,0.8283460913941081,507.1764705882353,16.441176470588236,11.147058823529411,1.9411764705882353,1.0294117647058822,0.11806797853309481,0.09234828496042216,13.088235294117647,17.476341558532766,70.5,35.94117647058823,56.529411764705884,22.529411764705884,7.5,11.970588235294118,48.529411764705884,5.264705882352941,174.85294117647058,42.26470588235294,0.11145905822315008,0.4875318951519369,0.5043370508054523,39.90854870775348,21,27.535043444927165,28.0,105250000.0,4000000.0,1.1783926731015302,90.52631578947368,19,2,83.85588421052631,84.77519586597765,87.8561441001374,,85.8344062153163,21,0.9642087106511428,False,0,1766.29040527
La_Liga,52,Real Madrid,La_Liga,domestic_league,regular_season,regular_season,38,27,5,6,77,35,42,86,2.263157894736842,2,19,16,1,2,45,16,49,19,11,4,4,32,19,37,0.5915288073598021,0.8818208715499387,622.6052631578947,17.526315789473685,10.763157894736842,2.026315789473684,0.9210526315789473,0.11561561561561562,0.08557457212713937,13.631578947368421,20.745096537347468,83.94736842105263,53.36842105263158,57.55263157894737,15.31578947368421,10.289473684210526,9.736842105263158,41.21052631578947,4.526315789473684,225.26315789473685,45.55263157894737,0.09243839553658227,0.4998943319666934,0.5754276827371695,39.13509350935094,23,25.064854458205225,26.0,1289500000.0,45000000.0,1.1751674419516918,90.0,20,2,81.11345970271375,72.43679766656433,85.16904682829623,79.74810168372399,92.05497185741088,23,0.9662381653108254,False,0,1916.71838379
Premier_League,19,Leeds,Premier_League,domestic_league,regular_season,regular_season,38,11,14,13,49,56,-7,47,1.236842105263158,14,19,9,5,5,29,21,32,19,2,9,8,20,35,15,0.4587221602703071,0.7652451896978105,436.2894736842105,12.605263157894736,12.578947368421053,1.2894736842105263,1.4736842105263157,0.1022964509394572,0.11715481171548117,8.552631578947368,20.69960413357291,54.44736842105263,27.526315789473685,70.23684210526316,17.94736842105263,5.605263157894737,18.473684210526315,38.13157894736842,4.052631578947368,131.94736842105263,35.1578947368421,0.16098679051812534,0.42891609867905184,0.47560975609756095,39.71649888143177,20,26.44897681135726,27.0,338000000.0,15500000.0,1.1701297299686797,89.47368421052632,21,13,84.96542509286009,83.56946698488464,86.93487696358848,78.56944510597761,89.99404718693285,20,0.9949303258688933,False,1,1751.14916992
Premier_League,31,Everton,Premier_League,domestic_league,regular_season,regular_season,38,13,10,15,47,50,-3,49,1.2894736842105263,13,19,6,5,8,26,27,23,19,7,5,7,21,23,26,0.43922715721133754,0.7695046536323318,421.2894736842105,11.131578947368421,14.052631578947368,1.236842105263158,1.3157894736842106,0.1111111111111111,0.09363295880149813,8.236842105263158,21.012551652902093,57.73684210526316,30.526315789473685,68.5,17.842105263157894,6.578947368421052,21.789473684210527,40.6578947368421,4.026315789473684,154.57894736842104,35.86842105263158,0.16259603972765319,0.4372540445999126,0.5483443708609271,37.919019396551725,20,27.163204176971696,24.5,420500000.0,18000000.0,1.1697437296126658,88.94736842105263,22,14,87.7640369967356,68.51025569372642,86.90127612354355,84.87920751633987,91.33505237711522,20,0.9954590217748113,False,-1,1796.4831543
Serie_A,84,Roma,Serie_A,domestic_league,regular_season,regular_season,38,23,4,11,59,31,28,73,1.9210526315789473,3,19,13,3,3,33,10,42,19,10,1,8,26,21,31,0.5604985160608071,0.8209531350522097,531.7631578947369,13.236842105263158,9.736842105263158,1.5526315789473684,0.8157894736842105,0.1172962226640159,0.08378378378378379,10.263157894736842,18.10735827967332,69.55263157894737,37.78947368421053,62.0,18.342105263157894,5.657894736842105,15.868421052631579,42.921052631578945,4.394736842105263,177.68421052631578,37.526315789473685,0.1165932597614688,0.48661354975998417,0.5067226890756302,40.607394366197184,23,26.769670418939306,27.0,376000000.0,12000000.0,1.1696337208991878,88.42105263157895,23,3,87.07621382106156,84.81922665443986,87.52637698442275,,84.57050417902401,23,0.955798347290777,False,0,1809.36682129
Serie_A,300,Atalanta,Serie_A,domestic_league,regular_season,regular_season,38,15,14,9,51,36,15,59,1.5526315789473684,7,19,9,6,4,25,15,33,19,6,8,5,26,21,26,0.5505117985700747,0.8274827925270403,535.2631578947369,14.81578947368421,11.789473684210526,1.3421052631578947,0.9473684210526315,0.0905861456483126,0.08035714285714286,11.236842105263158,19.5018520870248,70.97368421052632,37.421052631578945,64.47368421052632,18.789473684210527,7.631578947368421,13.868421052631579,43.05263157894737,3.973684210526316,180.92105263157896,39.68421052631579,0.12045231071779744,0.4822025565388397,0.4834862385321101,38.81677749360614,22,27.412865329512893,26.0,404000000.0,19000000.0,1.1380951860655344,87.89473684210526,24,4,78.49394488414227,85.19047830593811,80.53113316910593,,96.28716104039844,22,0.9691752291030269,False,3,1816.09460449
Serie_A,1290,Como,Serie_A,domestic_league,regular_season,regular_season,38,20,11,7,65,29,36,71,1.868421052631579,4,19,10,6,3,35,15,36,19,10,5,4,30,14,35,0.6120491799463407,0.8583236591595078,566.7105263157895,14.447368421052632,9.0,1.7105263157894737,0.7631578947368421,0.11839708561020036,0.0847953216374269,11.131578947368421,16.713784660415325,63.89473684210526,36.26315789473684,51.6578947368421,16.31578947368421,7.605263157894737,13.131578947368421,38.421052631578945,3.526315789473684,168.42105263157896,34.68421052631579,0.09115393545391223,0.48883213373577894,0.5575418994413408,39.70667440510737,21,25.351618227083275,25.0,307500000.0,10000000.0,1.1353462789691249,87.36842105263159,25,5,84.92524350649352,69.37567491563554,88.38294840752468,82.69658826945412,71.15523625310858,21,0.9931381264584954,False,-1,1723.64111328
Premier_League,24,Aston Villa,Premier_League,domestic_league,regular_season,regular_season,38,19,8,11,56,49,7,65,1.7105263157894737,4,19,12,2,5,32,22,38,19,7,6,6,24,27,27,0.5348679406941071,0.8303774197036877,486.6842105263158,12.736842105263158,12.973684210526315,1.4736842105263157,1.2894736842105263,0.11570247933884298,0.09939148073022312,9.657894736842104,20.66002871716043,62.60526315789474,31.13157894736842,55.05263157894737,15.921052631578947,6.2631578947368425,11.605263157894736,36.60526315789474,3.3947368421052633,155.8421052631579,35.1578947368421,0.11311776792473234,0.4646912512166108,0.4943946188340807,37.12265193370166,21,27.7322801266109,28.0,507000000.0,20000000.0,1.1302741541302654,86.8421052631579,26,15,66.51711882799783,88.4132526769573,81.58916561580494,87.2380273740652,94.22283072546232,21,0.967119468663733,False,-11,1923.92321777
Bundesliga,36,Leverkusen,Bundesliga,domestic_league,regular_season,regular_season,34,17,8,9,68,47,21,59,1.7352941176470589,6,17,9,4,4,38,19,31,17,8,4,5,30,28,28,0.5896188821218431,0.8655274550011393,645.4411764705883,15.205882352941176,12.823529411764707,2.0,1.3823529411764706,0.13152804642166344,0.10779816513761468,11.058823529411764,21.524087952830033,71.52941176470588,45.705882352941174,57.26470588235294,18.147058823529413,6.970588235294118,12.676470588235293,42.529411764705884,3.8823529411764706,196.58823529411765,37.3235294117647,0.0887218045112782,0.47477785372522213,0.5327564894932015,37.631997642899236,21,26.191652850401734,26.0,407500000.0,22000000.0,1.1185948946077422,86.31578947368422,27,3,87.14166846768964,83.39905503978781,80.1726839183801,,87.12150897474902,21,0.9603184323331292,False,3,1836.62121582
Bundesliga,44,Borussia Dortmund,Bundesliga,domestic_league,regular_season,regular_season,34,22,7,5,70,34,36,73,2.1470588235294117,2,17,13,2,2,40,16,41,17,9,5,3,30,18,32,0.5316579935997328,0.8211132437619961,536.3235294117648,13.058823529411764,10.676470588235293,2.0588235294117645,1.0,0.15765765765765766,0.09366391184573003,9.617647058823529,21.73360862294752,77.73529411764706,41.294117647058826,61.588235294117645,19.676470588235293,7.5588235294117645,14.941176470588236,43.44117647058823,4.735294117647059,186.41176470588235,38.11764705882353,0.11483411022758432,0.46827529476281876,0.5247933884297521,40.55811428571428,21,26.5141946880323,25.0,451500000.0,20000000.0,1.1043764439753272,85.78947368421052,28,4,89.38258397388651,85.25930437570125,77.16650562265723,,85.43078797725427,21,0.9717981730120777,False,-2,1858.96459961
Premier_League,189,Brentford,Premier_League,domestic_league,regular_season,regular_season,38,14,11,13,55,52,3,53,1.394736842105263,9,19,8,8,3,33,21,32,19,6,3,10,22,31,21,0.4765295458629316,0.7667169128730781,436.44736842105266,10.736842105263158,13.342105263157896,1.4473684210526316,1.368421052631579,0.13480392156862744,0.10256410256410256,7.7368421052631575,21.644534511718565,56.71052631578947,27.763157894736842,75.1842105263158,18.0,6.473684210526316,19.18421052631579,44.18421052631579,3.1315789473684212,130.47368421052633,37.39473684210526,0.1722640940608984,0.43424781429002113,0.50801393728223,36.47233830845771,16,25.21823913407354,24.5,401200000.0,27500000.0,1.060762675093092,85.26315789473684,29,16,80.62803784860559,79.30922499329579,85.40224325603408,74.58483214472082,89.00304304799606,16,0.9755075382354542,False,-7,1841.53430176
Bundesliga,41,Stuttgart,Bundesliga,domestic_league,regular_season,regular_season,34,18,8,8,71,49,22,62,1.8235294117647058,4,17,12,3,2,30,16,39,17,6,5,6,41,33,23,0.5752439069277583,0.8211079023365713,560.1470588235294,15.235294117647058,12.647058823529411,2.088235294117647,1.4411764705882353,0.13706563706563707,0.11395348837209303,11.882352941176471,18.885733491229125,69.73529411764706,40.61764705882353,61.76470588235294,20.176470588235293,6.117647058823529,18.029411764705884,40.11764705882353,4.264705882352941,180.73529411764707,38.85294117647059,0.11026516145970071,0.4727750065634025,0.5429583702391497,40.17834549878345,20,25.563176663346933,25.0,308000000.0,13500000.0,1.0532310923656387,84.73684210526315,30,5,79.28471821756226,66.3908081791626,74.14595886141701,86.83369479495268,92.59164847161573,20,0.9594661241600394,False,-1,1763.90783691
La_Liga,63,Atletico,La_Liga,domestic_league,regular_season,regular_season,38,21,6,11,62,44,18,69,1.8157894736842106,4,19,15,1,3,39,17,46,19,6,5,8,23,27,23,0.5322507930501036,0.8348188614146062,549.1578947368421,13.105263157894736,11.710526315789474,1.631578947368421,1.1578947368421053,0.12449799196787148,0.09887640449438202,10.263157894736842,20.59660939315733,72.89473684210526,36.68421052631579,61.31578947368421,20.57894736842105,6.973684210526316,14.289473684210526,41.6578947368421,4.105263157894737,178.5,39.21052631578947,0.11165420739888825,0.4765190722637531,0.5397614314115308,38.186968085106386,25,27.140349389416553,26.0,667000000.0,22000000.0,1.040575837051159,84.21052631578947,31,3,87.96966248545196,79.7952718676123,80.07448789571693,80.37272388754421,82.11437817845587,25,0.9770756228249461,False,1,1870.58642578
Premier_League,29,West Ham,Premier_League,domestic_league,regular_season,regular_season,38,10,9,19,46,65,-19,39,1.0263157894736843,18,19,6,4,9,27,30,22,19,4,5,10,19,35,17,0.42646028425796983,0.7679044236357766,407.5,10.710526315789474,14.947368421052632,1.2105263157894737,1.7105263157894737,0.11302211302211303,0.11443661971830986,7.7368421052631575,21.83630118356483,50.73684210526316,26.68421052631579,64.89473684210526,16.81578947368421,6.947368421052632,14.894736842105264,38.44736842105263,3.263157894736842,125.39473684210526,29.92105263157895,0.15925088795608652,0.4432676783984501,0.4879310344827586,36.085398230088494,22,26.27874276261373,28.0,409500000.0,16000000.0,1.0372207704322078,83.6842105263158,32,17,78.14448688566337,86.3918947368421,66.26253164556961,91.70283827204568,90.09673659673659,22,0.9578723055487255,False,1,1699.84399414
Bundesliga,1211,Hoffenheim,Bundesliga,domestic_league,regular_season,regular_season,34,18,7,9,65,52,13,61,1.7941176470588236,5,17,10,2,5,35,21,32,17,8,5,4,30,31,29,0.5494619989410221,0.7865168539325843,518.2941176470588,14.117647058823529,12.352941176470589,1.911764705882353,1.5294117647058822,0.13541666666666666,0.12380952380952381,10.647058823529411,18.461596576248745,68.73529411764706,37.5,74.6470588235294,20.176470588235293,5.676470588235294,19.764705882352942,45.029411764705884,5.323529411764706,169.05882352941177,40.85294117647059,0.14402451481103168,0.4586880036318239,0.5380304243394716,40.61080931263858,15,26.1731943600729,24.0,149700000.0,7000000.0,1.0077669225123451,83.15789473684211,33,6,74.12214983713355,80.14675698560542,76.39611611206634,87.68865459546183,85.7577380952381,15,0.9616590825236748,False,-1,1690.6229248
La_Liga,53,Athletic Club,La_Liga,domestic_league,regular_season,regular_season,38,13,6,19,43,58,-15,45,1.1842105263157894,12,19,9,3,7,22,21,30,19,4,3,12,21,37,15,0.48642106415089875,0.7750229042601924,459.57894736842104,13.763157894736842,9.421052631578947,1.131578947368421,1.5263157894736843,0.08221797323135756,0.16201117318435754,10.052631578947368,21.123033614621036,66.63157894736842,36.76315789473684,67.60526315789474,24.236842105263158,7.5,14.710526315789474,44.39473684210526,5.552631578947368,173.31578947368422,35.8421052631579,0.14710261108566194,0.45178653229500687,0.49600709849157054,42.45638506876228,24,27.92575905974535,26.0,251400000.0,5000000.0,0.9522749801424253,82.63157894736842,34,4,77.6494890718138,84.34090725535064,74.0037480828221,83.82417881968107,83.84104841019766,24,0.9821894840997168,False,8,1710.68200684
Ligue_1,248,Monaco,Ligue_1,domestic_league,regular_season,regular_season,34,16,6,12,60,54,6,54,1.588235294117647,7,17,10,2,5,33,23,32,17,6,4,7,27,31,22,0.5364579342698353,0.8199017337776021,520.7941176470588,12.588235294117647,13.529411764705882,1.7647058823529411,1.588235294117647,0.14018691588785046,0.11739130434782609,9.823529411764707,16.268534027772127,65.23529411764706,35.911764705882355,53.23529411764706,17.323529411764707,6.5,12.029411764705882,46.11764705882353,5.352941176470588,165.91176470588235,36.588235294117645,0.10221946123002203,0.48026204325972777,0.501840490797546,40.41347554630593,22,25.484518477945677,24.0,342250000.0,13500000.0,0.9232346967879649,82.10526315789474,35,3,82.60422305179655,85.042002100105,76.18735428518137,66.43831521739129,80.29687201528175,22,0.9471162648764113,False,4,1701.26806641
Ligue_1,249,Marseille,Ligue_1,domestic_league,regular_season,regular_season,34,18,5,11,63,45,18,59,1.7352941176470589,5,17,11,4,2,41,20,37,17,7,1,9,22,25,22,0.5686247942874125,0.8610264227642277,578.8235294117648,15.147058823529411,10.676470588235293,1.8529411764705883,1.3235294117647058,0.12233009708737864,0.12396694214876033,11.794117647058824,20.1394070455981,72.32352941176471,41.85294117647059,50.88235294117647,17.294117647058822,6.9411764705882355,9.470588235294118,41.794117647058826,4.352941176470588,180.35294117647058,33.411764705882355,0.08790650406504065,0.48358739837398373,0.5070866141732283,40.21142520612485,25,27.402361911846754,26.0,480000000.0,18000000.0,0.9122185720111768,81.57894736842105,36,4,83.94656786271449,81.45730983949755,72.62412154894228,83.9192872622201,74.35347123831114,25,0.9937471122747574,False,1,1764.95349121
Ligue_1,607,Lille,Ligue_1,domestic_league,regular_season,regular_season,34,18,7,9,52,37,15,61,1.7941176470588236,3,17,8,5,4,24,17,29,17,10,2,5,28,20,32,0.5562197969845986,0.8337341495408832,538.1176470588235,13.617647058823529,9.117647058823529,1.5294117647058822,1.088235294117647,0.11231101511879049,0.11935483870967742,10.470588235294118,18.7764373960496,77.44117647058823,39.970588235294116,56.911764705882355,18.88235294117647,7.117647058823529,11.558823529411764,43.294117647058826,5.294117647058823,188.35294117647058,39.35294117647059,0.10576082203760384,0.47742675994752953,0.5177865612648221,40.65198656966984,23,26.961079704292725,24.0,223100000.0,7000000.0,0.839847404417262,81.05263157894737,37,5,82.07360360360362,82.62265574823378,74.63847463035847,68.75864318330072,79.27543069175722,23,0.9851888120448008,False,-2,1744.03051758
Serie_A,80,AC Milan,Serie_A,domestic_league,regular_season,regular_season,38,20,10,8,53,35,18,70,1.8421052631578947,5,19,9,5,5,25,21,32,19,11,5,3,28,14,38,0.5192359832242426,0.8549768285311303,522.421052631579,13.263157894736842,11.526315789473685,1.394736842105263,0.9210526315789473,0.10515873015873016,0.07990867579908675,10.368421052631579,24.36925387315105,65.42105263157895,34.89473684210526,53.973684210526315,17.05263157894737,6.526315789473684,11.105263157894736,37.44736842105263,3.5,161.18421052631578,35.63157894736842,0.1033145275035261,0.4879609107394721,0.5158924205378973,36.833713257348535,19,27.451700338111603,27.0,462000000.0,20000000.0,0.8385960639045794,80.52631578947368,38,6,64.08752594829214,83.25456117596195,83.93182022068719,,77.35399305555555,19,0.9850536746490504,False,-1,1816.54406738
Ligue_1,313,Rennes,Ligue_1,domestic_league,regular_season,regular_season,34,17,8,9,59,50,9,59,1.7352941176470589,6,17,10,4,3,30,17,34,17,7,4,6,29,33,25,0.5342853760500637,0.8245891455356639,520.7941176470588,14.147058823529411,13.588235294117647,1.7352941176470589,1.4705882352941178,0.12266112266112267,0.10822510822510822,10.705882352941176,19.74131619100205,70.52941176470588,36.205882352941174,56.94117647058823,19.852941176470587,6.852941176470588,11.294117647058824,43.05882352941177,4.823529411764706,163.02941176470588,33.85294117647059,0.10933529112780256,0.47043542101993563,0.5311203319502075,39.168881317433275,19,26.007599463567278,26.0,178500000.0,10000000.0,0.8381281713484612,80.0,39,6,74.89065219983308,84.41462203715567,76.56987826086956,86.94314606741574,71.32053041543027,19,0.9647290761790346,False,0,1707.56188965
Serie_A,276,Napoli,Serie_A,domestic_league,regular_season,regular_season,38,23,7,8,58,36,22,76,2.0,2,19,13,4,2,33,18,43,19,10,3,6,25,18,33,0.5883200888681103,0.8560081196769781,596.3421052631579,13.210526315789474,10.263157894736842,1.5263157894736843,0.9473684210526315,0.11553784860557768,0.09230769230769231,9.789473684210526,24.631250476875884,62.8421052631579,36.21052631578947,50.21052631578947,17.57894736842105,6.342105263157895,12.394736842105264,40.60526315789474,3.6842105263157894,171.52631578947367,34.13157894736842,0.08419751996822736,0.48457702660959356,0.5239154616240267,38.94301801801802,23,28.49938930054556,28.0,415200000.0,17000000.0,0.8358837398151062,79.47368421052632,40,7,84.52894817855311,74.30660377358492,71.1674509477885,82.28594478307637,77.87302194483593,23,1.0,False,-5,1828.88757324
Premier_League,184,Burnley,Premier_League,domestic_league,regular_season,regular_season,38,4,10,24,38,75,-37,22,0.5789473684210527,19,19,2,7,10,18,29,13,19,2,3,14,20,46,9,0.4261702435164433,0.7696829466574948,420.8157894736842,9.447368421052632,16.81578947368421,1.0,1.9736842105263157,0.10584958217270195,0.11737089201877934,6.921052631578948,22.915164640401805,47.71052631578947,27.157894736842106,68.73684210526316,13.868421052631579,5.105263157894737,14.710526315789474,38.73684210526316,2.8157894736842106,123.15789473684211,24.973684210526315,0.16334187980739165,0.44006003376899505,0.4559543230016313,35.811570247933886,22,26.36205665971231,26.0,206500000.0,5500000.0,0.7986546231488114,78.94736842105263,41,18,71.72785536429578,82.73194520547945,71.46731790591805,80.23186547751766,76.26421185372004,22,0.9912380952380953,False,1,1687.70825195
La_Liga,833,Elche,La_Liga,domestic_league,regular_season,regular_season,38,10,13,15,49,57,-8,43,1.131578947368421,13,19,9,8,2,30,19,35,19,1,5,13,19,38,8,0.5739406938371905,0.8382807516804868,536.3421052631579,10.789473684210526,13.894736842105264,1.2894736842105263,1.5,0.11951219512195121,0.10795454545454546,8.473684210526315,15.661719028159322,69.26315789473684,38.18421052631579,63.31578947368421,16.05263157894737,7.631578947368421,12.736842105263158,39.73684210526316,3.289473684210526,166.57894736842104,27.342105263157894,0.11805112604877091,0.4647956430008341,0.5015544041450777,35.933241908941305,23,26.86338264450206,26.0,83100000.0,3000000.0,0.7938380927660621,78.42105263157895,42,5,84.5618941616918,75.91299221357062,62.35724562135113,61.03239854833388,78.73763831258644,23,0.8996981339187706,False,8,1610.79699707
Premier_League,161,Wolves,Premier_League,domestic_league,regular_season,regular_season,38,3,11,24,27,68,-41,20,0.5263157894736842,20,19,3,5,11,19,34,14,19,0,6,13,8,34,6,0.4295799861434196,0.7711946988891054,405.07894736842104,9.842105263157896,13.947368421052632,0.7105263157894737,1.7894736842105263,0.07219251336898395,0.12830188679245283,6.894736842105263,20.785236876779333,52.026315789473685,26.92105263157895,66.84210526315789,18.42105263157895,6.7631578947368425,14.842105263157896,39.026315789473685,2.5789473684210527,117.55263157894737,29.763157894736842,0.1650100695121159,0.4261027739881764,0.47474747474747475,35.601162147205315,24,25.355757493557576,25.0,337500000.0,12000000.0,0.7901275128687837,77.89473684210526,43,19,81.4801065891473,76.41153846153846,75.29884149552397,74.07723796671165,58.54978376580173,24,1.0,False,1,1666.98193359
Premier_League,16,Sunderland,Premier_League,domestic_league,regular_season,regular_season,38,14,12,12,42,48,-6,54,1.4210526315789473,7,19,9,6,4,25,20,33,19,5,6,8,17,28,21,0.450474114062239,0.7657634682817979,412.7631578947368,10.473684210526315,14.31578947368421,1.105263157894737,1.263157894736842,0.10552763819095477,0.08823529411764706,7.131578947368421,23.02863225346189,54.0,29.605263157894736,67.13157894736842,16.157894736842106,5.394736842105263,16.789473684210527,37.05263157894737,3.0526315789473686,126.34210526315789,30.13157894736842,0.16263946445648708,0.4310487727127829,0.4859101294744859,36.60597539543058,21,25.8728773387614,24.0,371700000.0,18000000.0,0.7730484369323299,77.36842105263158,44,20,83.62347234471463,75.06066630106938,78.45555893074119,64.89337205838547,68.07996041563582,21,0.9746439830416349,False,-13,1680.29211426
